,Date,Adj Close,Close,High,Low,Open,Volume,Positive Sentiment,Negative Sentiment,Neutral Sentiment
851,2016-10-17,-0.9031733946873841,-0.9031733946873841,-0.889119149688892,-0.8748502606545955,-0.8537644435775336,-0.5623990473997612,0.3328041136264801,0.245723673608154,0.4214722439646721
852,2016-10-18,-0.8215556083009239,-0.8215556083009239,-0.8721666910766598,-0.8545594033072822,-0.870611318013033,-0.3065679902081842,0.1608937879403432,0.0637182810654242,0.7753879229227701
853,2016-10-19,-0.7507349815903644,-0.7507349815903644,-0.7593081532305666,-0.7772604054802593,-0.8110120325606757,-0.008878211567381646,0.0451289862394332,0.0221365028992295,0.9327345192432404
854,2016-10-20,-0.8215556083009239,-0.8215556083009239,-0.8167578524718109,-0.7935253429478986,-0.7731863660649695,-0.4445677685725327,0.1957638910306351,0.0653217611834406,0.7389143407344818
855,2016-10-21,-0.8058354090176807,-0.8058354090176807,-0.8392039513448033,-0.7877278893148095,-0.8291302662653165,-0.9282256488011045,0.1692541290074586,0.0996284151449799,0.7311174511909485
856,2016-10-24,-0.763438390903363,-0.763438390903363,-0.801845805412326,-0.7419928313088816,-0.7909867599523253,-0.9717877908193435,0.1550810231516758,0.3308750344440341,0.5140439240882794
857,2016-10-25,-0.7701075388234279,-0.7701075388234279,-0.7902304814096751,-0.7266942896924229,-0.7607897037779241,-1.0414236236806163,0.0281703490763902,0.4809343572705984,0.4908952321857214
858,2016-10-26,-0.7716953230182935,-0.7716953230182935,-0.8137754879682783,-0.7444084753840856,-0.7909867599523253,-0.31740174502711016,0.5444328784942627,0.2262659901036666,0.2293011328348746
859,2016-10-27,-0.7435894984118393,-0.7435894984118393,-0.6488039364068746,-0.7194475878353108,-0.6266517520478828,1.377138324753285,0.1937441976947916,0.2948601951615678,0.5113955965886513
860,2016-10-28,-0.8077407500515195,-0.8077407500515195,-0.7803416594901182,-0.7487566807931512,-0.7433071497078535,-0.6246306788543884,0.0457026055082678,0.0172718940302729,0.9370255172252656
861,2016-10-31,-0.8433096146754714,-0.8433096146754714,-0.8247629930316229,-0.8134943755028159,-0.7673058747387319,-0.5310106843814054,0.0728329494595527,0.034375660387533,0.8927913989339556
862,2016-11-01,-0.9535100152284741,-0.9535100152284741,-0.8873926476057977,-0.937494596818449,-0.8380302358557634,0.0067478331190357,0.4136805664747953,0.2430352391675114,0.343284190321962
863,2016-11-02,-0.9974945903868428,-0.9974945903868428,-0.9784326809763813,-0.9471569427507647,-0.9650165643436578,-0.6306948560800766,0.0677755981683731,0.0265926454216241,0.905631709098816
864,2016-11-03,-1.0070219770084807,-1.0070219770084807,-0.9977396851528391,-0.9547259301372693,-0.981704291517283,-0.994182093233308,0.0,0.0,0.0
865,2016-11-04,-0.9571619188766655,-0.9571619188766655,-0.9665034475040769,-0.972118060668038,-0.981704291517283,-0.4279650960932143,0.2302708104252815,0.0356827769428491,0.7340464027864593
866,2016-11-07,-0.9150826847521351,-0.9150826847521351,-0.9534750818043377,-0.9062529425267462,-0.9087548243260252,-0.7177510032937942,0.0323460735380649,0.135765329003334,0.8318885564804077
867,2016-11-08,-0.8876119738236276,-0.8876119738236276,-0.9032459739905951,-0.8867672230816676,-0.905576198799943,-0.8545924556712134,0.1269624754786491,0.0368752307258546,0.8361622989177704
868,2016-11-09,-0.9651015213034376,-0.9651015213034376,-0.9894204105815497,-1.0044869080228702,-1.0153978130350518,0.2595581578348954,0.4010660629719496,0.0192989520728588,0.5796350315213203
869,2016-11-10,-1.0398916085011607,-1.0398916085011607,-0.9955420943234407,-1.0613337905536349,-0.9491234367132442,-0.06359208024409586,0.0463885758072137,0.4573153862729668,0.4962960109114647
870,2016-11-11,-0.9889198742821245,-0.9889198742821245,-1.0383938805166775,-1.019785680007828,-1.0573556245086966,-0.6908596705776341,0.0684166327118873,0.0315399517615636,0.9000434279441833
871,2016-11-14,-1.1018195079663986,-1.1018195079663986,-1.0482827024362347,-1.0972457054152982,-0.9975976465009279,-0.10858509554030628,0.0651572197675705,0.0306085664778947,0.9042342305183412
872,2016-11-15,-1.064980415986555,-1.064980415986555,-1.0768504850511187,-1.035084221624287,-1.0805597499963622,-0.7105057878069233,0.0535139702260494,0.0221570446155965,0.92432901263237
873,2016-11-16,-1.0624397341239553,-1.0624397341239553,-1.1035348108480802,-1.0486116902243272,-1.0826257088087157,-0.8167083822163528,0.2902834564447403,0.0492556132376194,0.6604609191417694
874,2016-11-17,-0.9873320900872584,-0.9873320900872584,-1.0288189680667743,-1.034118056141605,-1.0692755270698142,-0.486767174135561,0.1221096254885196,0.0315076215192675,0.8463827595114708
875,2016-11-18,-1.0451315234950316,-1.0451315234950316,-0.9737238143897552,-0.9875778602334422,-0.9554806877654094,-0.41336110374820506,0.1346418453114373,0.0705126070284417,0.7948455555098397
876,2016-11-21,-1.0530711259218042,-1.0530711259218042,-1.0382369257818511,-0.9970791785853111,-1.0446411224043657,-0.6062564489832959,0.0372474547475576,0.1279054414480924,0.8348471224308014
877,2016-11-22,-0.9474757538355407,-0.9474757538355407,-0.9977396851528391,-1.0083520306905953,-1.0319268476532666,-0.32407915365764317,0.3422451131045818,0.0101578589528799,0.6475970149040222
878,2016-11-23,-0.916194133688541,-0.916194133688541,-0.9322846208099589,-0.923161990316173,-0.956116594753211,-0.48567698497139233,0.0,0.0,0.0
879,2016-11-25,-0.8604590468849079,-0.8604590468849079,-0.907170291444912,-0.8484398945132996,-0.9079602247828128,-1.0593436080666385,0.0,0.0,0.0
880,2016-11-28,-0.8688747574193246,-0.8688747574193246,-0.8740503724364046,-0.8337852328501295,-0.8787169154134983,-0.568054403688886,0.0255944188684225,0.8978816270828247,0.0765240341424942
881,2016-11-29,-0.9728823453107229,-0.9728823453107229,-0.9151756565465474,-0.9151101505568263,-0.8774455561443573,-0.5884727382427948,0.1157655958086252,0.4658451848663389,0.4183892235159874
882,2016-11-30,-0.9755815784419944,-0.9755815784419944,-0.9911469126646439,-0.9473179703312117,-0.9499182636096882,-0.791111649132643,0.0829299166798591,0.0163152273744344,0.9007548093795776
883,2016-12-01,-1.0949918087776622,-1.0949918087776622,-1.043887520777438,-1.051993499782213,-0.9936241940784012,-0.43241670184690295,0.1458538491278886,0.438496530521661,0.4156496562063694
884,2016-12-02,-1.1015021782782406,-1.1015021782782406,-1.1011804898256794,-1.0680974096694058,-1.0789703235567052,-0.6786404670292437,0.0,0.0,0.0
885,2016-12-05,-1.0168671476199063,-1.0168671476199063,-1.0382369257818511,-1.027676722555227,-1.0848510422361741,-0.6718494970274431,0.0,0.0,0.0
886,2016-12-06,-1.0319520060743885,-1.0319520060743885,-1.0744959394868936,-1.0249387929506308,-1.0370125120830602,-0.8264292355968567,0.0165121871978044,0.9416080117225648,0.0418798066675663
887,2016-12-07,-0.9160353552690544,-0.9160353552690544,-0.9674451759130375,-0.9875778602334422,-1.0269998757788845,-0.3562170217263649,0.0148874537553638,0.950572982430458,0.0345395845361053
888,2016-12-08,-0.9296914350989722,-0.9296914350989722,-0.9815722247565639,-0.9144660402350383,-0.9332303090828309,-0.871285977247546,0.0,0.0,0.0
889,2016-12-09,-0.9314379977133245,-0.9314379977133245,-0.9605387184970131,-0.8940139249387796,-0.9519842224220416,-0.978397062627116,0.0,0.0,0.0
890,2016-12-12,-0.9274683100753452,-0.9274683100753452,-0.9514346702515895,-0.8880556740937421,-0.9213104065217131,-1.0428090724100805,0.0412168093025684,0.8384063243865967,0.1203768849372863
891,2016-12-13,-0.836640466755406,-0.836640466755406,-0.843755863196603,-0.8587463507674028,-0.9152709952868331,-0.04687584639350987,0.2838569184144338,0.0105824439475933,0.7055606444676717
892,2016-12-14,-0.8280657506506875,-0.8280657506506875,-0.8167578524718109,-0.7981956035178587,-0.8269051601910893,-0.6539749371899279,0.0654517449438571,0.0197032409099241,0.9148449897766112
893,2016-12-15,-0.8456915181185841,-0.8456915181185841,-0.8522320925027191,-0.7880501748442025,-0.8321499718827566,-0.8654943473129,0.031700499355793,0.4113272428512573,0.5569722801446915
894,2016-12-16,-0.7677256353803148,-0.7677256353803148,-0.8231934456833554,-0.7846683652863169,-0.8373947835744239,-0.734376388047366,0.0,0.0,0.0
895,2016-12-19,-0.7639147261618225,-0.7639147261618225,-0.793997619587341,-0.7485954228442057,-0.7673058747387319,-0.804511890942216,0.1858109086751938,0.0136889042332768,0.800500214099884
896,2016-12-20,-0.6676879622777109,-0.6676879622777109,-0.7225780507792209,-0.7057590916548232,-0.7584056777950543,-0.5317374771575178,0.1074215814471244,0.0212842112407088,0.8712942004203796
897,2016-12-21,-0.6849959457558187,-0.6849959457558187,-0.6718778542191741,-0.6266887904428825,-0.6725827885908229,-0.41397433515304993,0.3755307955046494,0.0205317068224151,0.6039374570051829
898,2016-12-22,-0.6730868828418829,-0.6730868828418829,-0.7070384093222527,-0.6413432217375541,-0.6762381738428332,-0.8901371648779622,0.0579332299530506,0.0482088178396225,0.8938578963279724
899,2016-12-23,-0.5954385569425866,-0.5954385569425866,-0.6527282538611912,-0.6218577326609743,-0.679734639186201,-0.5359619601686714,0.0773725186785062,0.0272549505655964,0.8953725099563599
900,2016-12-27,-0.49714767360514917,-0.49714767360514917,-0.5145979828315759,-0.5138001632835887,-0.5703900120302506,-0.25314872116392023,0.3311049327254295,0.0181120673194527,0.6507830440998077
901,2016-12-28,-0.4938130996451171,-0.4938130996451171,-0.49026820259883935,-0.4690315011288418,-0.464700315419848,-0.737646955539872,0.0389069393277168,0.0959353664269049,0.865157683690389
902,2016-12-29,-0.5741606586756844,-0.5741606586756844,-0.5624727696229171,-0.5186314514339958,-0.51190293858516,-0.6780272356243988,0.1967576574534177,0.0337056112475693,0.7695367336273193
903,2016-12-30,-0.5898808579589276,-0.5898808579589276,-0.5891568708780558,-0.5579249454850462,-0.5478215661771562,-0.5422986846854017,0.2260938286781311,0.0095455450937151,0.7643606066703796
904,2017-01-03,-0.537480345115327,-0.537480345115327,-0.5447353127947278,-0.5695198527512239,-0.5707076244943041,-0.25142258832065323,0.03465541228652,0.7573837831616401,0.2079607777297497
905,2017-01-04,-0.37869034093721543,-0.37869034093721543,-0.42434249859330225,-0.5155719274055023,-0.5724559708426036,0.9501021442387224,0.1687576454132795,0.2395845581777393,0.5916577893076465
906,2017-01-05,-0.38250125015570763,-0.38250125015570763,-0.4325048184297653,-0.3925376412040535,-0.3869827962628498,-0.2540572121340608,0.1891977908089757,0.3250161275888483,0.4857860679427783
907,2017-01-06,-0.34661482869278293,-0.34661482869278293,-0.3880832603464364,-0.3361740717831284,-0.37887742621561665,-0.3412269207190459,0.2304505370557308,0.0159372609729568,0.753612240155538
908,2017-01-09,-0.310569401659557,-0.310569401659557,-0.36281175170473856,-0.2951090439786625,-0.34645549132021997,-0.6929037752604502,0.2752876778443654,0.0155036756768822,0.7092086871465048
909,2017-01-10,-0.3329587488628647,-0.3329587488628647,-0.3615558892843007,-0.31298425725077217,-0.29829912134982134,-0.7654694915004262,0.0357742048799991,0.1195087656378746,0.8447170257568359
910,2017-01-11,-0.3351818738864913,-0.3351818738864913,-0.3932632156793665,-0.3163660668086577,-0.3448662922337943,-0.7675590207317494,0.1816062475554645,0.1818827125243842,0.6365110576152802
911,2017-01-12,-0.3374049989101178,-0.3374049989101178,-0.3819615766045454,-0.3340804828688189,-0.34502498478920557,-0.7358981104223514,0.0,0.0,0.0
912,2017-01-13,-0.20783226827486598,-0.20783226827486598,-0.26973085769775923,-0.2695038157396008,-0.3300856039638786,-0.21287985891244066,0.1207497837021946,0.0191840138286352,0.8600661754608154
913,2017-01-17,-0.24228991111322673,-0.24228991111322673,-0.23661116323107603,-0.19252687307347197,-0.22360153516349485,-0.5479994655230336,0.4611377418041229,0.0135196214541792,0.5253427028656006
914,2017-01-18,-0.19814610323374202,-0.19814610323374202,-0.2405350316017449,-0.17304138399689226,-0.2243961347067077,-0.7407131125640963,0.3318900167942047,0.0073196766898036,0.6607903838157654
915,2017-01-19,-0.112399396488187,-0.112399396488187,-0.0997365300800752,-0.0897841353248314,-0.055928754471096354,0.1594424529254075,0.1963317590869135,0.4604235134190983,0.3432447074188126
916,2017-01-20,-0.09699720834554644,-0.09699720834554644,-0.14180354259917857,-0.053389137721827025,-0.08437746429719757,-0.6418465827385518,0.0415745861828327,0.093303732573986,0.8651216626167297
917,2017-01-23,-0.030463826111938895,-0.030463826111938895,-0.06504706372330069,-0.013290275400043117,-0.0781793605069061,-0.17429170495572108,0.0,0.0,0.0
918,2017-01-24,0.0598876819495411,0.0598876819495411,-0.003673047027739935,0.05354100822393107,-0.01222236929592095,-0.4689607511208063,0.0,0.0,0.0
919,2017-01-25,0.05766432977509981,0.05766432977509981,0.05377642767168058,0.08816447207351992,0.10395604128489123,-0.4287373134178338,0.0,0.0,0.0
920,2017-01-26,0.02654148804758669,0.02654148804758669,0.011081596213270187,0.07125542428409225,0.05595904592959769,-0.8808251324340216,0.0136398210500677,0.9097148180007936,0.0766453569134076
921,2017-01-27,0.03352819280662481,0.03352819280662481,-0.031927144714793715,0.03534373979092738,0.009709942216141167,-0.8775999894900227,0.0,0.0,0.0
922,2017-01-30,-0.0033106720224045138,-0.0033106720224045138,0.00401795952059485,0.012475980419465148,0.02798686847619293,-0.7334224725287185,0.2317350742717584,0.2632439912607272,0.5050209810336431
923,2017-01-31,0.017331885415736718,0.017331885415736718,0.0134361417774953,0.022138095983282254,-0.02430164647214374,-0.6618788086301507,0.1693757104221731,0.4838000820018351,0.3468242585659027
924,2017-02-01,-0.025382916688368944,-0.025382916688368944,-0.028788050018258612,0.043878431923116974,0.03625161313853155,-0.6976052160309276,0.0715752247382294,0.3102704336528074,0.6181543474508957
925,2017-02-02,0.011297851173617965,0.011297851173617965,-0.04103141750204065,0.022299353932227747,-0.03860534766290001,-1.0289772973896907,0.2966504842042923,0.0125453853979706,0.6908041834831238
926,2017-02-03,0.0078042716432841905,0.0078042716432841905,-0.04479833113788277,0.05402386059677358,0.01813337943389111,-1.1000894280774418,0.0,0.0,0.0
927,2017-02-06,0.11006529692032985,0.11006529692032985,0.04373042647547311,0.06932309331872823,0.003670530981261019,-0.7876139588976019,0.032965499907732,0.4065793603658676,0.5604551285505295
928,2017-02-07,0.10546004130277542,0.10546004130277542,0.07794880408594358,0.16256474308399868,0.11794235736482486,-0.6326481116658788,0.3268491340180238,0.0298675550147891,0.6432833274205526
929,2017-02-08,0.1785035658861467,0.1785035658861467,0.13068963674056144,0.15902167557716765,0.104592175625924,-0.703464982788334,0.0,0.0,0.0
930,2017-02-09,0.2915619779899079,0.2915619779899079,0.25343722104803534,0.3192558669153578,0.246040897859986,0.17940654199424597,0.0817463348309199,0.1288599275673429,0.7893937279780706
931,2017-02-10,0.2920385403991823,0.2920385403991823,0.2498270376051962,0.3186117565935698,0.3023026378776182,-0.7746225380245921,0.0331309642642736,0.8360528747240702,0.1308161752919356
932,2017-02-13,0.47258255095184104,0.47258255095184104,0.40428172376591254,0.3894689600972184,0.3174011659648177,-0.00015669825403243008,0.414084680378437,0.0260706037515774,0.5598447332158685
933,2017-02-14,0.4786165851939598,0.4786165851939598,0.5078790340899321,0.5199105149992288,0.44915509171199175,0.07152323929005644,0.2250660757223765,0.0096258466752866,0.7653080622355143
934,2017-02-15,0.4592442551117119,0.4592442551117119,0.4270417321085585,0.484964995988746,0.4645719143229389,-0.47295811138942473,0.5186155252158642,0.0290509468565384,0.4523334950208664
935,2017-02-16,0.2875922903519292,0.2875922903519292,0.39188162608912835,0.3570998823738867,0.4264279533034838,0.01067705656489355,0.1648429259657859,0.2077706553973257,0.6273863911628723
936,2017-02-17,0.33967524635655666,0.33967524635655666,0.28027850157982453,0.28704804714097243,0.23888881991137662,-0.17560901686242486,0.4611377418041229,0.0135196214541792,0.5253427028656006
937,2017-02-21,0.4216108167328056,0.4216108167328056,0.41385663621581675,0.44583229914964406,0.39225767205978845,-0.30743105662981773,0.2621779236942529,0.2104562052991241,0.5273658633232117
938,2017-02-22,0.36000024695572475,0.36000024695572475,0.4460348268153624,0.42312579772712733,0.46949820413762644,0.39172088171609093,0.2051359528476106,0.3749473182750599,0.4199167248526854
939,2017-02-23,0.08180046674357482,0.08180046674357482,0.1510950995189823,0.14871498895456556,0.2102814175298641,1.7908424002810348,0.2740817559616906,0.2861371662999902,0.439781103549259
940,2017-02-24,0.09783822286579107,0.09783822286579107,0.050480153698494935,0.06239821625401166,0.030053054641777585,0.2592174737210927,0.4221647046506405,0.1235685730352997,0.4542667642235756
941,2017-02-27,-0.07317862821604455,-0.07317862821604455,-0.10475953067817895,-0.0694928172405212,-0.041307213463054944,1.0062695984676615,0.0297421446690956,0.6562029818693796,0.3140548020601272
942,2017-02-28,-0.013473399472803285,-0.013473399472803285,-0.0633203370983826,-0.03905653121955138,-0.10456188416742267,-0.2162639877762142,0.2717138864099979,0.0523199494928121,0.6759661287069321
943,2017-03-01,-0.012997291365158318,-0.012997291365158318,-0.002888497895429946,0.044844597405798985,0.05421069958129817,-0.5043918989562876,0.0101959567982703,0.9405556321144104,0.0492484373971819
944,2017-03-02,-0.005692575465517645,-0.005692575465517645,-0.02753241213964457,0.03131735917425685,-0.016831728706249216,-0.835468720749755,0.6857927814126015,0.0121710933744907,0.3020361624658108
945,2017-03-03,0.011615408012591087,0.011615408012591087,-0.04919351279667949,0.04307352438938046,-0.00046184134990829125,-0.9336765946219477,0.2605975307524204,0.4395679361186921,0.299834493547678
946,2017-03-06,0.005898930609445459,0.005898930609445459,-0.05233260749321459,0.019078802323287708,-0.04543958579422425,-0.834628366602375,0.030692521482706,0.0530395060777664,0.9162679314613342
947,2017-03-07,-0.035704195407439555,-0.035704195407439555,-0.01795705060609358,0.03212272744499035,0.018292071989302428,-0.8110076013787209,0.1656165421009063,0.0087840678170323,0.8255993723869324
948,2017-03-08,-0.06301590076564578,-0.06301590076564578,-0.07791825014638974,-0.016188771848089152,-0.05990197954039185,-0.7506610886871353,0.16348422691226,0.0127881802618503,0.8237276077270508
949,2017-03-09,-0.09429729376183076,-0.09429729376183076,-0.10005043954972871,-0.053549934933775536,-0.04988934323621621,-0.7156614740624708,0.2359464094042778,0.0539617032433549,0.7100918889045715
950,2017-03-10,-0.11351107257540766,-0.11351107257540766,-0.13395535677419326,-0.053549934933775536,-0.0724577890893111,-0.9003122637435363,0.5311676755547523,0.0329692754894495,0.4358630418777466
951,2017-03-13,-0.07413129873296392,-0.07413129873296392,-0.12846126742978548,-0.05709300244060656,-0.09454924786324703,-0.9102375275923218,0.123038762807846,0.020132621191442,0.8568286299705505
952,2017-03-14,0.11371742771933546,0.11371742771933546,0.04843951760392333,-0.004916380479802028,-0.0740469881757368,0.12903071769995283,0.202355166276296,0.0510894466812411,0.746555378039678
953,2017-03-15,0.07767222783692423,0.07767222783692423,0.0936456248195618,0.12794081849741284,0.09902929676374032,-0.38599281327272117,0.2276020556688308,0.0146457865834236,0.7577521681785584
954,2017-03-16,0.17802700347687228,0.17802700347687228,0.16820473740786512,0.20507878874398913,0.18485241332120295,0.023146095130072507,0.4359723764161269,0.0327571748445431,0.531270424524943
955,2017-03-17,0.1692935089526673,0.1692935089526673,0.16161218946149383,0.23954145538162946,0.2102814175298641,-0.1210087095569782,0.2372607104480266,0.068226533143648,0.6945127376488277
956,2017-03-20,0.17596265687273227,0.17596265687273227,0.14936882197771179,0.20121412681326106,0.1562445562332279,-0.7758490008342819,0.0385109186172485,0.0268847029656171,0.9346044063568116
957,2017-03-21,-0.002517007075786425,-0.002517007075786425,0.15329291489020447,0.06304232657579967,0.19168619674606469,-0.027638550100783865,0.8305312395095825,0.0861651450395584,0.0833036303520202
958,2017-03-22,0.06623927303063297,0.06623927303063297,0.0005649553544062384,0.06739030161636721,0.012570500571707421,-0.6747793804061464,0.0,0.0,0.0
959,2017-03-23,0.06258668792999793,0.06258668792999793,0.041375880911248,0.11232045208855816,0.07344114529320535,-0.8426457994138653,0.0,0.0,0.0
960,2017-03-24,0.19565299809558356,0.19565299809558356,0.1390089113118508,0.13985824166148195,0.07836834452081876,-0.3141084652603507,0.1171046569943428,0.0115326968953013,0.8713626265525818
961,2017-03-27,0.30775873968242545,0.30775873968242545,0.24386230859813193,0.21619084363732471,0.1562445562332279,-0.18158234499109893,0.2302570290863514,0.0239996816962957,0.7457432925701142
962,2017-03-28,0.4225639415513544,0.4225639415513544,0.4025549971409953,0.461775181456388,0.4172101438957523,0.2174268890946277,0.4602765150368214,0.0863416058942675,0.4533819023519754
963,2017-03-29,0.42145226546413295,0.42145226546413295,0.38560253852876303,0.47047159227452356,0.43818893595595815,-0.761790103071357,0.3067072530587514,0.0122933943445483,0.6809993187586466
964,2017-03-30,0.43002675441803667,0.43002675441803667,0.4232743693890688,0.49736527152565674,0.4334208839902194,-0.6545427440462658,0.17803655564785,0.1965210288763046,0.625442385673523
965,2017-03-31,0.4360607886601554,0.4360607886601554,0.3868581764073762,0.48303266502338194,0.44438749445271297,-0.8484601416227648,0.1129285804927349,0.3945962116122246,0.4924751967191696
966,2017-04-03,0.7571339222450828,0.7571339222450828,0.6901167291913981,0.6160511219495424,0.5742343812961744,1.5576781927944643,0.4079903831536119,0.1457635655321858,0.4462460465729236
967,2017-04-04,0.8393875037619344,0.8393875037619344,0.7813143909222802,0.7762848525507354,0.7330069650448945,0.7050594173175644,0.1607256600012382,0.242876716889441,0.5963976184527079
968,2017-04-05,0.7012402841727787,0.7012402841727787,0.7824128495242428,0.7709707120274868,0.8148564018265991,0.19319289246612872,0.0776655413210392,0.1107830526307225,0.8115513622760773
969,2017-04-06,0.7599923880974704,0.7599923880974704,0.7362650138996446,0.7693604362230159,0.7328478177830207,-0.3428849167395524,0.0600034575909376,0.2284114519134163,0.7115851417183876
970,2017-04-07,0.8209673898949748,0.8209673898949748,0.7480372926371226,0.8184773037868289,0.7427013068253208,-0.5566074174651152,0.0560513163606325,0.0228091614941755,0.9211395382881165
971,2017-04-10,0.9773757177807878,0.9773757177807878,0.9213278942279923,1.0046390088934727,0.9278568689410215,0.1440435309815253,0.4451235462911427,0.0156553238630294,0.5392211205326021
972,2017-04-11,0.9189411706950685,0.9189411706950685,0.9172470711224975,0.9529452393055099,0.9950847647146839,-0.2965518772623847,0.1883049378171563,0.5595943868160248,0.2521006792783737
973,2017-04-12,0.7304573305648229,0.7304573305648229,0.8384499561520472,0.8051113235042314,0.8831969643139915,-0.2224871509216769,0.3469320585612546,0.2459466514092954,0.4071212627670981
974,2017-04-13,0.8441508563465312,0.8441508563465312,0.8218114070094692,0.7886851280876471,0.7299872594274543,0.5120050861626989,0.1667927354574203,0.0532966391183435,0.7799105951562524
975,2017-04-17,0.8035008551481941,0.8035008551481941,0.7685999346921949,0.8431165969117066,0.8253460252099337,-0.6567458346488566,0.2096158719311157,0.6050572460517287,0.1853269015749295
976,2017-04-18,0.7846046331735912,0.7846046331735912,0.7189986458177581,0.8305555241628456,0.7776664149654628,-0.9072622196651114,0.4336362377119561,0.3285224352342387,0.2378413726886113
977,2017-04-19,0.8682869933150037,0.8682869933150037,0.8097252188023386,0.8983529732695018,0.8215314926960504,-0.7114142787770639,0.1975581194274127,0.4457873336505145,0.3566545440504948
978,2017-04-20,0.8204912817873314,0.8204912817873314,0.8494376857572143,0.8680774844604814,0.8858988301141465,-0.20007013623345898,0.226513501163572,0.6044462427962571,0.1690402660518884
979,2017-04-21,0.869557220670897,0.869557220670897,0.8062717655525007,0.871137238857473,0.8142207221920297,-0.5724605848940677,0.2076122090220451,0.2599748778156936,0.5324129015207291
980,2017-04-24,0.9081433295667235,0.9081433295667235,0.8714126958839036,0.9613191342257519,0.9289695356547508,-0.44216026750166026,0.2151127742095427,0.1730339224026962,0.6118532906879078
981,2017-04-25,0.9996060594137947,0.9996060594137947,0.925251987140485,0.9587426929385989,0.9095794879745082,-0.06645382680003858,0.1684717515017837,0.2797320506069809,0.5517961867153645
982,2017-04-26,0.9421241828449947,0.9421241828449947,0.9334145315187714,1.0093090390949344,0.9790327171756298,-0.5303974529765606,0.2424391012173146,0.4893851717934012,0.2681757160462439
983,2017-04-27,0.9176704890375458,0.9176704890375458,0.9112823421154324,0.9851530590798961,0.96822525397501,-0.8089407844216512,0.0277733374387025,0.4409802218100854,0.5312464104167053
984,2017-04-28,1.0040523094610487,1.0040523094610487,0.9381236226472216,0.9932048988392432,0.9386638774351796,-0.5734372126869688,0.0506897572427988,0.2663383290171623,0.6829719126224518
985,2017-05-01,1.1431521995671228,1.1431521995671228,1.1335464136414293,1.102872744021098,1.0189245698369211,0.40866423830921206,0.0554451495409011,0.0616141045466065,0.8829406797885895
986,2017-05-02,1.0805889592731235,1.0805889592731235,1.1399817823111509,1.1310546439158098,1.1638699847675822,-0.3741824306608941,0.0575784893174256,0.2483150493353605,0.6941064532314029
987,2017-05-03,0.9556214842554259,0.9556214842554259,1.0437615690658126,1.0326596508392392,1.0632661799402043,0.02341864242111467,0.2421800684649497,0.2678258011117577,0.4899941110052168
988,2017-05-04,0.7085440914691598,0.7085440914691598,0.8277761360165327,0.7155735384577405,0.9006795183840617,1.617502323178219,0.1466628106177917,0.3308731413978551,0.5224640366754362
989,2017-05-05,0.9132246932919229,0.9132246932919229,0.8400195035003147,0.8128411081026853,0.7506482116703751,0.260512073353543,0.085350821472027,0.2643223267725922,0.6503268497234042
990,2017-05-08,0.8948050337265944,0.8948050337265944,0.9222696226369528,0.9580985826168118,0.9556698991325533,-0.005403233606594068,0.250341952911445,0.0376824635480131,0.7119755830083575
991,2017-05-09,1.1182223976520314,1.1182223976520314,1.050981935951491,1.0109193148994045,0.9315122541930336,0.6010144889622187,0.0970008425414562,0.1725884959101677,0.7304106473922729
992,2017-05-10,1.181103194785003,1.181103194785003,1.106077314170334,1.1561767894135309,1.1250903441135576,-0.2926907906392874,0.3014286741614341,0.0115545812994241,0.6870167285203934
993,2017-05-11,1.1474398983457041,1.1474398983457041,1.1139254999953192,1.180010714267675,1.154333880836103,-0.5170426357154946,0.363557251339609,0.0126155592839826,0.623827187852426
994,2017-05-12,1.174592598133609,1.174592598133609,1.12962187164529,1.211091110610433,1.1873919500725332,-0.6606296335462074,0.5931889414787292,0.0136943208053708,0.3931167324384053
995,2017-05-15,1.0327932477454478,1.0327932477454478,1.0228850175410877,1.0661556912572003,1.0745501755135214,0.13439081442378203,0.0435433747867743,0.3372829121847947,0.6191736881931623
996,2017-05-16,1.0507367992031313,1.0507367992031313,1.0206876512535132,1.1081868845443483,1.0619948206710637,-0.6536115408018718,0.1499729491770267,0.247123572230339,0.6029034376144409
997,2017-05-17,0.8776556015171575,0.8776556015171575,0.9354547185296962,0.9529452393055099,1.0111368122537414,-0.07231359355744509,0.0,0.0,0.0
998,2017-05-18,0.9880145533388316,0.9880145533388316,0.9246241682011779,0.9498854849085184,0.8936865876973261,-0.31263216743387234,0.3596846476818124,0.3233164520934224,0.316998911400636
999,2017-05-19,0.9526044671343666,0.9526044671343666,0.9648077239023602,1.0286337309595655,1.0287780588792228,-0.5320781612713206,0.4666588101536035,0.2403423862997442,0.2929988168179989
1000,2017-05-22,0.9449826486973822,0.9449826486973822,0.9313738954241998,0.973880206974612,0.9858665006004915,-0.6134789521959133,0.0946606677025556,0.0168649939199288,0.8884743253389994
1001,2017-05-23,0.8419279584737185,0.8419279584737185,0.8742383301944344,0.9204153643702314,0.9486765137393552,-0.6159318778152927,0.2909637615084648,0.0325675217900425,0.6764687020331621
1002,2017-05-24,0.9429183020932431,0.9429183020932431,0.878476332576579,0.9513349635010399,0.8858988301141465,-0.4535618291769241,0.4345473040723138,0.0494633316993713,0.5159893756111463
1003,2017-05-25,1.0478783333507438,1.0478783333507438,0.9721848209810415,0.9901451444422517,0.9575769380362642,-0.45794529810785223,0.0597634967416524,0.0382431768812239,0.9019933342933656
